L07_V006,10150
L10_V008,3900
L10_V008,3950
L10_V008,3975
L10_V019,11450
L10_V008,4125
L18_V015,6000
L18_V015,5350
L18_V015,6100
L18_V015,5300
L18_V015,6075
L10_V007,1525
L10_V008,4050
L18_V015,6525
L10_V008,3900
L18_V015,6050
L10_V019,11425
L18_V015,6025
L18_V028,2425
L18_V015,6125
L18_V015,5375
L10_V008,3950
L17_V011,10075
L18_V028,2350
L10_V008,3975
L10_V008,4000
L18_V003,13175
L10_V019,18850
L18_V028,2400
L14_V005,1650
L14_V005,1625
L18_V015,5275
L10_V008,3925
L14_V005,1775
L10_V008,4150
L10_V019,18875
L18_V015,6500
L14_V005,1675
L08_V030,4625
L10_V019,23000
L10_V008,4025
L06_V015,2125
L14_V005,1750
L18_V028,2375
L14_V005,1600
L10_V008,3850
L10_V019,18800
L10_V019,18550
L06_V015,2075
L18_V028,2325
L14_V005,1700
L10_V019,18725
L16_V003,10525
L17_V011,10050
L10_V019,23100
L10_V003,11350
L10_V008,4100
L10_V019,20850
L14_V020,10075
L22_V006,2375
L09_V018,6250
L10_V021,21175
L10_V019,18825
L10_V019,20750
L20_V014,6750
L22_V002,4075
L22_V003,9750
L14_V005,1800
L09_V013,1750
L18_V015,5450
L22_V015,10700
L18_V015,5250
L10_V019,20775
L10_V007,1475
L19_V004,10075
L10_V019,23125
L19_V004,10150
L14_V016,10700
L18_V018,1700
L10_V019,20925
L16_V008,11875
L08_V030,4225
L10_V019,20825
L20_V014,6725
L18_V015,5975
L10_V019,18650
L10_V019,18625
L10_V019,20900
L18_V015,5325
L22_V027,6875
L19_V004,10125
L11_V003,2275
L10_V019,18525
L10_V007,1550
L14_V016,10650
L09_V018,6300
L10_V003,11375
L16_V021,6500
L10_V021,21125
L10_V019,18675
